order_id,fecha_pedido,producto_categoria,zona_destino,carrier,peso_kg,valor_mercaderia,costo_envio,dias_prometidos,estado,dias_reales,entrega_a_tiempo,fecha_entrega,mes,trimestre,semana
ORD-03619,2024-06-12 08:00:28.805761,Indumentaria,GBA Sur,Rappi Envíos,1.64,626.92,1740.48,1,Devuelto,2,False,2024-06-14 08:00:28.805761,6,2,24
ORD-03620,2024-06-12 11:30:45.729145,Electrónica,GBA Oeste,Rappi Envíos,6.18,205.06,1704.67,2,Entregado,2,True,2024-06-14 11:30:45.729145,6,2,24
ORD-03621,2024-06-12 15:01:02.652530,Indumentaria,GBA Norte,PickIt,1.21,512.73,425.63,5,Entregado,5,True,2024-06-17 15:01:02.652530,6,2,24
ORD-03622,2024-06-12 18:31:19.575915,Indumentaria,Córdoba,OCA,0.43,4219.95,959.3,7,Entregado,9,False,2024-06-21 18:31:19.575915,6,2,24
ORD-03623,2024-06-12 22:01:36.499299,Farmacia,CABA,Andreani,5.01,3166.13,913.84,2,Entregado,2,True,2024-06-14 22:01:36.499299,6,2,24
ORD-03624,2024-06-13 01:31:53.422684,Ferretería,GBA Sur,Rappi Envíos,3.36,357.66,1495.44,3,Demorado,4,False,2024-06-17 01:31:53.422684,6,2,24
ORD-03625,2024-06-13 05:02:10.346069,Ferretería,Rosario,Rappi Envíos,0.83,254.25,1948.31,2,Devuelto,1,True,2024-06-14 05:02:10.346069,6,2,24
ORD-03626,2024-06-13 08:32:27.269453,Indumentaria,Córdoba,Rappi Envíos,2.31,728.34,1490.89,2,Entregado,7,False,2024-06-20 08:32:27.269453,6,2,24
ORD-03627,2024-06-13 12:02:44.192838,Alimentos,GBA Norte,Rappi Envíos,1.54,3104.04,1923.84,3,En tránsito,4,False,2024-06-17 12:02:44.192838,6,2,24
ORD-03628,2024-06-13 15:33:01.116223,Alimentos,GBA Oeste,PickIt,8.38,901.69,382.57,2,Entregado,3,False,2024-06-16 15:33:01.116223,6,2,24
ORD-03629,2024-06-13 19:03:18.039607,Electrónica,CABA,OCA,2.8,909.23,2213.63,5,Entregado,4,True,2024-06-17 19:03:18.039607,6,2,24
ORD-03630,2024-06-13 22:33:34.962992,Electrónica,GBA Sur,Rappi Envíos,0.52,593.4,1411.05,3,Entregado,1,True,2024-06-14 22:33:34.962992,6,2,24
ORD-03631,2024-06-14 02:03:51.886377,Farmacia,Rosario,Andreani,2.09,835.88,238.12,5,Cancelado,7,False,2024-06-21 02:03:51.886377,6,2,24
ORD-03632,2024-06-14 05:34:08.809761,Indumentaria,Rosario,Andreani,5.95,2559.09,1661.55,5,Entregado,7,False,2024-06-21 05:34:08.809761,6,2,24
ORD-03633,2024-06-14 09:04:25.733146,Electrónica,Córdoba,Correo Argentino,3.34,1194.23,1365.77,2,Entregado,1,True,2024-06-15 09:04:25.733146,6,2,24
ORD-03634,2024-06-14 12:34:42.656531,Electrónica,Córdoba,Rappi Envíos,5.54,896.18,667.87,2,Entregado,4,False,2024-06-18 12:34:42.656531,6,2,24
ORD-03635,2024-06-14 16:04:59.579915,Indumentaria,CABA,Rappi Envíos,0.86,2102.09,1946.4,5,Demorado,7,False,2024-06-21 16:04:59.579915,6,2,24
ORD-03636,2024-06-14 19:35:16.503300,Farmacia,GBA Oeste,Rappi Envíos,6.58,1178.02,2343.89,5,Entregado,7,False,2024-06-21 19:35:16.503300,6,2,24
ORD-03637,2024-06-14 23:05:33.426685,Electrónica,GBA Norte,Rappi Envíos,4.23,2836.23,908.31,3,Entregado,4,False,2024-06-18 23:05:33.426685,6,2,24
ORD-03638,2024-06-15 02:35:50.350070,Farmacia,GBA Oeste,Rappi Envíos,3.92,555.57,1310.7,2,Cancelado,2,True,2024-06-17 02:35:50.350070,6,2,24
ORD-03639,2024-06-15 06:06:07.273454,Ferretería,GBA Oeste,Andreani,1.28,1439.53,451.21,5,Cancelado,6,False,2024-06-21 06:06:07.273454,6,2,24
ORD-03640,2024-06-15 09:36:24.196839,Farmacia,GBA Oeste,OCA,6.56,2663.97,2335.03,2,En tránsito,3,False,2024-06-18 09:36:24.196839,6,2,24
ORD-03641,2024-06-15 13:06:41.120224,Alimentos,CABA,OCA,3.05,5184.2,899.17,1,En tránsito,1,True,2024-06-16 13:06:41.120224,6,2,24
ORD-03642,2024-06-15 16:36:58.043608,Alimentos,CABA,Correo Argentino,5.73,367.36,607.74,7,En tránsito,6,True,2024-06-21 16:36:58.043608,6,2,24
ORD-03643,2024-06-15 20:07:14.966993,Farmacia,GBA Norte,Andreani,1.34,921.75,1274.31,5,Entregado,2,True,2024-06-17 20:07:14.966993,6,2,24
ORD-03644,2024-06-15 23:37:31.890378,Alimentos,GBA Oeste,Rappi Envíos,0.47,294.14,251.71,3,Entregado,4,False,2024-06-19 23:37:31.890378,6,2,24
ORD-03645,2024-06-16 03:07:48.813762,Ferretería,CABA,OCA,1.21,415.8,744.17,1,Entregado,1,True,2024-06-17 03:07:48.813762,6,2,24
ORD-03646,2024-06-16 06:38:05.737147,Indumentaria,GBA Norte,PickIt,1.82,1117.13,309.0,3,Devuelto,1,True,2024-06-17 06:38:05.737147,6,2,24
ORD-03647,2024-06-16 10:08:22.660532,Alimentos,Rosario,PickIt,2.29,144.46,449.32,3,Demorado,2,True,2024-06-18 10:08:22.660532,6,2,24
ORD-03648,2024-06-16 13:38:39.583916,Alimentos,GBA Norte,PickIt,2.15,1667.93,413.57,5,Entregado,5,True,2024-06-21 13:38:39.583916,6,2,24
ORD-03649,2024-06-16 17:08:56.507301,Farmacia,GBA Oeste,Rappi Envíos,2.37,1914.42,2200.19,3,Entregado,1,True,2024-06-17 17:08:56.507301,6,2,24
ORD-03650,2024-06-16 20:39:13.430686,Ferretería,GBA Sur,Rappi Envíos,5.53,1015.96,2336.52,7,Demorado,9,False,2024-06-25 20:39:13.430686,6,2,24
ORD-03651,2024-06-17 00:09:30.354070,Indumentaria,GBA Oeste,Correo Argentino,0.56,473.24,1265.13,2,Entregado,3,False,2024-06-20 00:09:30.354070,6,2,25
ORD-03652,2024-06-17 03:39:47.277455,Farmacia,GBA Sur,Correo Argentino,1.14,859.27,1631.48,1,Entregado,3,False,2024-06-20 03:39:47.277455,6,2,25
ORD-03653,2024-06-17 07:10:04.200840,Farmacia,GBA Norte,Correo Argentino,6.58,9105.44,1785.37,2,Entregado,1,True,2024-06-18 07:10:04.200840,6,2,25
ORD-03654,2024-06-17 10:40:21.124224,Ferretería,Rosario,PickIt,2.47,651.73,1069.59,3,Entregado,1,True,2024-06-18 10:40:21.124224,6,2,25
ORD-03655,2024-06-17 14:10:38.047609,Indumentaria,Rosario,Rappi Envíos,2.63,498.77,1019.99,5,Devuelto,8,False,2024-06-25 14:10:38.047609,6,2,25
ORD-03656,2024-06-17 17:40:54.970994,Ferretería,CABA,PickIt,1.95,108.62,1737.59,5,En tránsito,3,True,2024-06-20 17:40:54.970994,6,2,25
ORD-03657,2024-06-17 21:11:11.894378,Indumentaria,Rosario,Correo Argentino,2.39,3114.68,1035.28,2,Devuelto,3,False,2024-06-20 21:11:11.894378,6,2,25
ORD-03658,2024-06-18 00:41:28.817763,Ferretería,Córdoba,Rappi Envíos,0.66,317.28,1515.37,5,Entregado,5,True,2024-06-23 00:41:28.817763,6,2,25
ORD-03659,2024-06-18 04:11:45.741148,Farmacia,GBA Norte,Andreani,2.37,1197.77,1360.7,2,Demorado,1,True,2024-06-19 04:11:45.741148,6,2,25
ORD-03660,2024-06-18 07:42:02.664532,Farmacia,CABA,OCA,17.61,9015.3,1382.48,2,Entregado,2,True,2024-06-20 07:42:02.664532,6,2,25
ORD-03661,2024-06-18 11:12:19.587917,Electrónica,Rosario,OCA,2.5,1586.55,2098.99,3,Entregado,3,True,2024-06-21 11:12:19.587917,6,2,25
ORD-03662,2024-06-18 14:42:36.511302,Alimentos,GBA Norte,Correo Argentino,0.14,1568.99,1804.53,2,Entregado,4,False,2024-06-22 14:42:36.511302,6,2,25
ORD-03663,2024-06-18 18:12:53.434686,Ferretería,GBA Oeste,PickIt,4.78,791.72,2407.6,3,Devuelto,1,True,2024-06-19 18:12:53.434686,6,2,25
ORD-03664,2024-06-18 21:43:10.358071,Electrónica,Rosario,Andreani,1.51,1500.89,2008.8,3,Entregado,3,True,2024-06-21 21:43:10.358071,6,2,25
ORD-03665,2024-06-19 01:13:27.281456,Alimentos,GBA Sur,Rappi Envíos,0.5,1182.84,492.61,2,Entregado,1,True,2024-06-20 01:13:27.281456,6,2,25
ORD-03666,2024-06-19 04:43:44.204840,Ferretería,GBA Norte,PickIt,5.95,1882.45,1885.44,2,Cancelado,1,True,2024-06-20 04:43:44.204840,6,2,25
ORD-03667,2024-06-19 08:14:01.128225,Indumentaria,CABA,Correo Argentino,0.66,97.86,1714.27,3,Entregado,2,True,2024-06-21 08:14:01.128225,6,2,25
ORD-03668,2024-06-19 11:44:18.051610,Alimentos,GBA Oeste,PickIt,7.61,1602.8,1668.2,2,En tránsito,3,False,2024-06-22 11:44:18.051610,6,2,25
ORD-03669,2024-06-19 15:14:34.974995,Farmacia,Córdoba,Correo Argentino,1.75,1691.67,1279.75,3,En tránsito,3,True,2024-06-22 15:14:34.974995,6,2,25
ORD-03670,2024-06-19 18:44:51.898379,Electrónica,GBA Oeste,OCA,4.07,14007.37,296.79,5,En tránsito,5,True,2024-06-24 18:44:51.898379,6,2,25
ORD-03671,2024-06-19 22:15:08.821764,Alimentos,Rosario,OCA,2.38,1091.95,2385.99,2,Entregado,5,False,2024-06-24 22:15:08.821764,6,2,25
ORD-03672,2024-06-20 01:45:25.745149,Alimentos,GBA Sur,PickIt,0.89,1368.73,2152.02,3,Entregado,1,True,2024-06-21 01:45:25.745149,6,2,25
ORD-03673,2024-06-20 05:15:42.668533,Farmacia,GBA Oeste,Andreani,3.34,1629.99,1294.0,3,Cancelado,1,True,2024-06-21 05:15:42.668533,6,2,25
ORD-03674,2024-06-20 08:45:59.591918,Ferretería,Córdoba,Rappi Envíos,9.5,1676.57,522.67,5,Entregado,8,False,2024-06-28 08:45:59.591918,6,2,25
ORD-03675,2024-06-20 12:16:16.515303,Indumentaria,CABA,Correo Argentino,4.4,319.38,2087.51,5,Entregado,7,False,2024-06-27 12:16:16.515303,6,2,25
ORD-03676,2024-06-20 15:46:33.438687,Farmacia,GBA Norte,Rappi Envíos,2.78,2485.92,1162.08,2,Entregado,1,True,2024-06-21 15:46:33.438687,6,2,25
ORD-03677,2024-06-20 19:16:50.362072,Indumentaria,GBA Sur,OCA,14.01,438.17,1066.77,2,Entregado,5,False,2024-06-25 19:16:50.362072,6,2,25
ORD-03678,2024-06-20 22:47:07.285457,Ferretería,Córdoba,Andreani,0.92,1646.9,1713.65,3,Entregado,5,False,2024-06-25 22:47:07.285457,6,2,25
ORD-03679,2024-06-21 02:17:24.208841,Alimentos,Rosario,Andreani,0.19,464.46,1932.89,5,En tránsito,4,True,2024-06-25 02:17:24.208841,6,2,25
ORD-03680,2024-06-21 05:47:41.132226,Indumentaria,Rosario,Rappi Envíos,0.1,877.91,297.68,2,Entregado,3,False,2024-06-24 05:47:41.132226,6,2,25
ORD-03681,2024-06-21 09:17:58.055611,Electrónica,Rosario,OCA,3.72,685.11,1953.76,3,Entregado,3,True,2024-06-24 09:17:58.055611,6,2,25
ORD-03682,2024-06-21 12:48:14.978995,Electrónica,GBA Sur,Rappi Envíos,5.32,854.92,1874.76,5,Entregado,5,True,2024-06-26 12:48:14.978995,6,2,25
ORD-03683,2024-06-21 16:18:31.902380,Farmacia,GBA Oeste,PickIt,3.02,1009.26,1534.64,5,En tránsito,4,True,2024-06-25 16:18:31.902380,6,2,25
ORD-03684,2024-06-21 19:48:48.825765,Ferretería,GBA Sur,Andreani,7.06,1591.31,945.28,3,Entregado,1,True,2024-06-22 19:48:48.825765,6,2,25
ORD-03685,2024-06-21 23:19:05.749149,Farmacia,Rosario,Andreani,3.59,996.08,537.29,1,Entregado,1,True,2024-06-22 23:19:05.749149,6,2,25
ORD-03686,2024-06-22 02:49:22.672534,Farmacia,Córdoba,PickIt,1.39,2629.42,391.23,1,Entregado,2,False,2024-06-24 02:49:22.672534,6,2,25
ORD-03687,2024-06-22 06:19:39.595919,Farmacia,GBA Norte,OCA,0.6,643.19,152.78,3,Entregado,2,True,2024-06-24 06:19:39.595919,6,2,25
ORD-03688,2024-06-22 09:49:56.519303,Electrónica,GBA Norte,Andreani,7.76,1685.32,635.18,1,Entregado,1,True,2024-06-23 09:49:56.519303,6,2,25
ORD-03689,2024-06-22 13:20:13.442688,Electrónica,GBA Sur,Correo Argentino,0.33,477.0,1116.64,7,En tránsito,8,False,2024-06-30 13:20:13.442688,6,2,25
ORD-03690,2024-06-22 16:50:30.366073,Farmacia,Rosario,Correo Argentino,2.35,6519.94,722.56,1,Entregado,2,False,2024-06-24 16:50:30.366073,6,2,25
ORD-03691,2024-06-22 20:20:47.289457,Electrónica,CABA,OCA,1.13,1692.5,876.1,1,Entregado,1,True,2024-06-23 20:20:47.289457,6,2,25
ORD-03692,2024-06-22 23:51:04.212842,Ferretería,GBA Sur,PickIt,0.95,546.11,1067.56,2,Entregado,2,True,2024-06-24 23:51:04.212842,6,2,25
ORD-03693,2024-06-23 03:21:21.136227,Farmacia,Rosario,Rappi Envíos,3.11,6213.78,874.42,3,Entregado,2,True,2024-06-25 03:21:21.136227,6,2,25
ORD-03694,2024-06-23 06:51:38.059611,Electrónica,GBA Oeste,OCA,0.79,1841.8,1852.86,3,Entregado,5,False,2024-06-28 06:51:38.059611,6,2,25
ORD-03695,2024-06-23 10:21:54.982996,Indumentaria,GBA Norte,Rappi Envíos,7.44,548.08,1305.56,3,Entregado,4,False,2024-06-27 10:21:54.982996,6,2,25
ORD-03696,2024-06-23 13:52:11.906381,Farmacia,GBA Norte,OCA,1.56,961.75,195.42,5,Entregado,8,False,2024-07-01 13:52:11.906381,6,2,25
ORD-03697,2024-06-23 17:22:28.829765,Farmacia,GBA Norte,Correo Argentino,3.39,351.44,682.67,3,En tránsito,5,False,2024-06-28 17:22:28.829765,6,2,25
ORD-03698,2024-06-23 20:52:45.753150,Ferretería,CABA,PickIt,3.9,351.33,1817.7,1,Entregado,1,True,2024-06-24 20:52:45.753150,6,2,25
ORD-03699,2024-06-24 00:23:02.676535,Alimentos,Rosario,Correo Argentino,3.45,3671.71,857.19,5,Entregado,8,False,2024-07-02 00:23:02.676535,6,2,26
ORD-03700,2024-06-24 03:53:19.599919,Alimentos,Rosario,PickIt,7.01,446.54,2312.33,5,Entregado,6,False,2024-06-30 03:53:19.599919,6,2,26
ORD-03701,2024-06-24 07:23:36.523304,Ferretería,Rosario,Rappi Envíos,0.79,287.85,1824.76,1,En tránsito,2,False,2024-06-26 07:23:36.523304,6,2,26
ORD-03702,2024-06-24 10:53:53.446689,Ferretería,Rosario,OCA,0.27,2070.91,831.33,2,En tránsito,2,True,2024-06-26 10:53:53.446689,6,2,26
ORD-03703,2024-06-24 14:24:10.370074,Ferretería,CABA,Andreani,0.17,5765.96,1363.56,5,Entregado,4,True,2024-06-28 14:24:10.370074,6,2,26
ORD-03704,2024-06-24 17:54:27.293458,Alimentos,Córdoba,Andreani,6.31,3488.71,1718.01,3,Entregado,7,False,2024-07-01 17:54:27.293458,6,2,26
ORD-03705,2024-06-24 21:24:44.216843,Ferretería,GBA Sur,PickIt,10.87,10841.4,604.41,3,Entregado,2,True,2024-06-26 21:24:44.216843,6,2,26
ORD-03706,2024-06-25 00:55:01.140228,Electrónica,GBA Sur,PickIt,1.08,12352.2,728.54,5,Entregado,2,True,2024-06-27 00:55:01.140228,6,2,26
ORD-03707,2024-06-25 04:25:18.063612,Farmacia,Rosario,Correo Argentino,3.55,445.69,1341.74,1,Entregado,1,True,2024-06-26 04:25:18.063612,6,2,26
ORD-03708,2024-06-25 07:55:34.986997,Farmacia,GBA Oeste,Andreani,0.1,803.19,2323.5,3,Devuelto,4,False,2024-06-29 07:55:34.986997,6,2,26
ORD-03709,2024-06-25 11:25:51.910382,Indumentaria,GBA Norte,Correo Argentino,0.63,228.01,958.42,2,Devuelto,1,True,2024-06-26 11:25:51.910382,6,2,26
ORD-03710,2024-06-25 14:56:08.833766,Indumentaria,CABA,Rappi Envíos,3.51,342.78,1095.01,1,En tránsito,1,True,2024-06-26 14:56:08.833766,6,2,26
ORD-03711,2024-06-25 18:26:25.757151,Farmacia,GBA Oeste,Andreani,0.2,3204.86,597.96,3,Entregado,1,True,2024-06-26 18:26:25.757151,6,2,26
ORD-03712,2024-06-25 21:56:42.680536,Electrónica,GBA Oeste,Rappi Envíos,1.9,1446.44,1544.04,2,Entregado,1,True,2024-06-26 21:56:42.680536,6,2,26
ORD-03713,2024-06-26 01:26:59.603920,Alimentos,Rosario,OCA,3.26,4705.43,1889.35,5,Entregado,4,True,2024-06-30 01:26:59.603920,6,2,26
ORD-03714,2024-06-26 04:57:16.527305,Alimentos,CABA,Correo Argentino,4.36,461.54,1185.51,2,Entregado,3,False,2024-06-29 04:57:16.527305,6,2,26
ORD-03715,2024-06-26 08:27:33.450690,Electrónica,GBA Sur,PickIt,1.81,633.53,1913.09,1,En tránsito,1,True,2024-06-27 08:27:33.450690,6,2,26
ORD-03716,2024-06-26 11:57:50.374074,Alimentos,GBA Norte,Andreani,2.99,1985.41,861.12,1,Entregado,1,True,2024-06-27 11:57:50.374074,6,2,26
ORD-03717,2024-06-26 15:28:07.297459,Ferretería,GBA Sur,Correo Argentino,2.33,3154.69,1811.41,5,Entregado,5,True,2024-07-01 15:28:07.297459,6,2,26
ORD-03718,2024-06-26 18:58:24.220844,Farmacia,GBA Oeste,PickIt,0.16,213.8,757.11,3,En tránsito,1,True,2024-06-27 18:58:24.220844,6,2,26
ORD-03719,2024-06-26 22:28:41.144228,Farmacia,GBA Norte,OCA,4.07,862.23,1984.53,2,Devuelto,2,True,2024-06-28 22:28:41.144228,6,2,26
ORD-03720,2024-06-27 01:58:58.067613,Electrónica,Córdoba,Andreani,0.57,1634.91,2102.01,3,Demorado,4,False,2024-07-01 01:58:58.067613,6,2,26
ORD-03721,2024-06-27 05:29:14.990998,Alimentos,GBA Oeste,Rappi Envíos,0.1,2399.43,2024.65,3,Entregado,5,False,2024-07-02 05:29:14.990998,6,2,26
ORD-03722,2024-06-27 08:59:31.914382,Indumentaria,GBA Sur,OCA,1.8,2923.98,656.36,1,Entregado,1,True,2024-06-28 08:59:31.914382,6,2,26
ORD-03723,2024-06-27 12:29:48.837767,Indumentaria,GBA Sur,PickIt,6.02,1017.84,1781.49,5,Entregado,2,True,2024-06-29 12:29:48.837767,6,2,26
ORD-03724,2024-06-27 16:00:05.761152,Alimentos,Rosario,Andreani,0.49,318.79,1415.57,7,Entregado,7,True,2024-07-04 16:00:05.761152,6,2,26
ORD-03725,2024-06-27 19:30:22.684536,Indumentaria,GBA Sur,Andreani,0.1,159.9,2467.19,3,Entregado,2,True,2024-06-29 19:30:22.684536,6,2,26
ORD-03726,2024-06-27 23:00:39.607921,Electrónica,CABA,OCA,0.35,913.92,999.71,3,Entregado,4,False,2024-07-01 23:00:39.607921,6,2,26
ORD-03727,2024-06-28 02:30:56.531306,Electrónica,GBA Oeste,Andreani,1.36,821.53,1962.44,5,Entregado,5,True,2024-07-03 02:30:56.531306,6,2,26
ORD-03728,2024-06-28 06:01:13.454690,Alimentos,GBA Norte,PickIt,2.6,494.72,1019.68,3,Cancelado,3,True,2024-07-01 06:01:13.454690,6,2,26
ORD-03729,2024-06-28 09:31:30.378075,Indumentaria,GBA Sur,OCA,0.64,2678.72,1082.62,5,Entregado,4,True,2024-07-02 09:31:30.378075,6,2,26
ORD-03730,2024-06-28 13:01:47.301460,Electrónica,Rosario,Rappi Envíos,4.86,348.07,410.83,1,Entregado,2,False,2024-06-30 13:01:47.301460,6,2,26
ORD-03731,2024-06-28 16:32:04.224844,Electrónica,Rosario,OCA,4.2,565.67,713.2,3,Entregado,3,True,2024-07-01 16:32:04.224844,6,2,26
ORD-03732,2024-06-28 20:02:21.148229,Ferretería,GBA Sur,OCA,3.57,3522.06,536.54,7,Entregado,4,True,2024-07-02 20:02:21.148229,6,2,26
ORD-03733,2024-06-28 23:32:38.071614,Ferretería,CABA,Rappi Envíos,2.01,505.24,524.12,2,Entregado,1,True,2024-06-29 23:32:38.071614,6,2,26
ORD-03734,2024-06-29 03:02:54.994999,Electrónica,Rosario,PickIt,1.36,1514.99,171.19,2,En tránsito,3,False,2024-07-02 03:02:54.994999,6,2,26
ORD-03735,2024-06-29 06:33:11.918383,Alimentos,GBA Norte,Correo Argentino,1.41,1086.16,2015.38,3,Entregado,3,True,2024-07-02 06:33:11.918383,6,2,26
ORD-03736,2024-06-29 10:03:28.841768,Farmacia,GBA Oeste,Correo Argentino,2.1,1398.56,1249.64,7,Demorado,8,False,2024-07-07 10:03:28.841768,6,2,26
ORD-03737,2024-06-29 13:33:45.765153,Farmacia,Córdoba,Rappi Envíos,0.24,2647.96,2039.79,2,Entregado,3,False,2024-07-02 13:33:45.765153,6,2,26
ORD-03738,2024-06-29 17:04:02.688537,Electrónica,CABA,PickIt,3.44,1518.22,1589.49,7,Entregado,4,True,2024-07-03 17:04:02.688537,6,2,26
ORD-03739,2024-06-29 20:34:19.611922,Electrónica,Rosario,Andreani,1.3,274.09,2103.64,3,Entregado,3,True,2024-07-02 20:34:19.611922,6,2,26
ORD-03740,2024-06-30 00:04:36.535307,Electrónica,GBA Oeste,Rappi Envíos,0.76,324.6,1333.85,7,Entregado,7,True,2024-07-07 00:04:36.535307,6,2,26
ORD-03741,2024-06-30 03:34:53.458691,Alimentos,Córdoba,Correo Argentino,0.98,1472.66,371.0,5,Entregado,5,True,2024-07-05 03:34:53.458691,6,2,26
ORD-03742,2024-06-30 07:05:10.382076,Ferretería,GBA Sur,PickIt,0.6,437.27,1599.39,3,Entregado,4,False,2024-07-04 07:05:10.382076,6,2,26
ORD-03743,2024-06-30 10:35:27.305461,Electrónica,GBA Sur,OCA,6.96,2850.6,1742.75,5,Entregado,5,True,2024-07-05 10:35:27.305461,6,2,26
ORD-03744,2024-06-30 14:05:44.228845,Electrónica,GBA Norte,PickIt,0.56,1493.9,1622.28,2,Demorado,3,False,2024-07-03 14:05:44.228845,6,2,26
ORD-03745,2024-06-30 17:36:01.152230,Indumentaria,Córdoba,PickIt,6.43,197.2,2033.14,7,Entregado,9,False,2024-07-09 17:36:01.152230,6,2,26
ORD-03746,2024-06-30 21:06:18.075615,Alimentos,GBA Sur,Correo Argentino,2.55,7252.36,1869.02,2,Entregado,3,False,2024-07-03 21:06:18.075615,6,2,26
ORD-03747,2024-07-01 00:36:34.998999,Electrónica,GBA Sur,Correo Argentino,6.06,760.33,1166.69,1,Entregado,1,True,2024-07-02 00:36:34.998999,7,3,27
ORD-03748,2024-07-01 04:06:51.922384,Indumentaria,Rosario,Andreani,1.93,889.55,2074.89,3,Entregado,2,True,2024-07-03 04:06:51.922384,7,3,27
ORD-03749,2024-07-01 07:37:08.845769,Farmacia,GBA Norte,Andreani,7.88,1673.29,1775.7,2,Entregado,2,True,2024-07-03 07:37:08.845769,7,3,27
ORD-03750,2024-07-01 11:07:25.769153,Electrónica,GBA Oeste,Rappi Envíos,0.71,1005.62,432.86,5,Entregado,3,True,2024-07-04 11:07:25.769153,7,3,27
ORD-03751,2024-07-01 14:37:42.692538,Electrónica,GBA Sur,OCA,2.43,2868.77,1418.7,5,Entregado,3,True,2024-07-04 14:37:42.692538,7,3,27
ORD-03752,2024-07-01 18:07:59.615923,Indumentaria,CABA,Andreani,0.4,396.23,1862.11,2,Entregado,2,True,2024-07-03 18:07:59.615923,7,3,27
ORD-03753,2024-07-01 21:38:16.539307,Alimentos,CABA,Correo Argentino,1.78,3453.25,1450.23,1,Entregado,1,True,2024-07-02 21:38:16.539307,7,3,27
ORD-03754,2024-07-02 01:08:33.462692,Electrónica,GBA Oeste,PickIt,2.53,2166.78,2380.22,3,Entregado,6,False,2024-07-08 01:08:33.462692,7,3,27
ORD-03755,2024-07-02 04:38:50.386077,Farmacia,Córdoba,Rappi Envíos,2.79,505.53,388.5,5,Entregado,7,False,2024-07-09 04:38:50.386077,7,3,27
ORD-03756,2024-07-02 08:09:07.309461,Electrónica,GBA Norte,Andreani,1.36,1410.44,1847.46,5,Entregado,5,True,2024-07-07 08:09:07.309461,7,3,27
ORD-03757,2024-07-02 11:39:24.232846,Farmacia,Rosario,PickIt,0.24,3685.58,2087.46,2,Entregado,1,True,2024-07-03 11:39:24.232846,7,3,27
ORD-03758,2024-07-02 15:09:41.156231,Ferretería,CABA,PickIt,3.2,1847.44,1801.24,7,Entregado,4,True,2024-07-06 15:09:41.156231,7,3,27
ORD-03759,2024-07-02 18:39:58.079615,Ferretería,CABA,Andreani,2.01,1270.79,1056.12,2,Cancelado,5,False,2024-07-07 18:39:58.079615,7,3,27
ORD-03760,2024-07-02 22:10:15.003000,Farmacia,GBA Oeste,OCA,0.44,2043.56,1055.88,2,En tránsito,1,True,2024-07-03 22:10:15.003000,7,3,27
ORD-03761,2024-07-03 01:40:31.926385,Alimentos,Córdoba,OCA,8.24,2223.06,1528.43,2,En tránsito,4,False,2024-07-07 01:40:31.926385,7,3,27
ORD-03762,2024-07-03 05:10:48.849769,Electrónica,Córdoba,Rappi Envíos,9.35,661.31,1083.18,3,Entregado,3,True,2024-07-06 05:10:48.849769,7,3,27
ORD-03763,2024-07-03 08:41:05.773154,Electrónica,GBA Oeste,OCA,5.83,1282.74,2225.48,3,Entregado,2,True,2024-07-05 08:41:05.773154,7,3,27
ORD-03764,2024-07-03 12:11:22.696539,Ferretería,CABA,Rappi Envíos,5.57,2562.32,408.34,3,Entregado,1,True,2024-07-04 12:11:22.696539,7,3,27
ORD-03765,2024-07-03 15:41:39.619923,Farmacia,GBA Norte,Correo Argentino,0.31,1252.53,1652.02,5,Entregado,2,True,2024-07-05 15:41:39.619923,7,3,27
ORD-03766,2024-07-03 19:11:56.543308,Electrónica,CABA,Andreani,15.07,535.13,465.17,3,Entregado,3,True,2024-07-06 19:11:56.543308,7,3,27
ORD-03767,2024-07-03 22:42:13.466693,Electrónica,Córdoba,PickIt,1.53,1451.16,1419.38,2,Entregado,3,False,2024-07-06 22:42:13.466693,7,3,27
ORD-03768,2024-07-04 02:12:30.390078,Alimentos,Rosario,Rappi Envíos,0.53,742.14,1831.62,3,Entregado,3,True,2024-07-07 02:12:30.390078,7,3,27
ORD-03769,2024-07-04 05:42:47.313462,Indumentaria,CABA,OCA,5.02,1962.99,538.95,1,Entregado,1,True,2024-07-05 05:42:47.313462,7,3,27
ORD-03770,2024-07-04 09:13:04.236847,Ferretería,GBA Norte,Rappi Envíos,0.77,4568.31,1804.48,3,Entregado,2,True,2024-07-06 09:13:04.236847,7,3,27
ORD-03771,2024-07-04 12:43:21.160232,Ferretería,GBA Sur,Rappi Envíos,2.24,2158.47,478.95,3,En tránsito,4,False,2024-07-08 12:43:21.160232,7,3,27
ORD-03772,2024-07-04 16:13:38.083616,Indumentaria,CABA,OCA,0.41,481.22,1608.3,1,Entregado,4,False,2024-07-08 16:13:38.083616,7,3,27
ORD-03773,2024-07-04 19:43:55.007001,Electrónica,GBA Oeste,OCA,1.93,1482.8,1338.05,2,Entregado,4,False,2024-07-08 19:43:55.007001,7,3,27
ORD-03774,2024-07-04 23:14:11.930386,Alimentos,GBA Sur,Andreani,2.45,83.12,850.48,5,Entregado,5,True,2024-07-09 23:14:11.930386,7,3,27
ORD-03775,2024-07-05 02:44:28.853770,Alimentos,GBA Oeste,PickIt,1.77,992.63,412.14,3,Entregado,2,True,2024-07-07 02:44:28.853770,7,3,27
